,code,symbol,name,area,fullname,market,list_date
2821,SH600714,600714,金瑞矿业,青海,化工原料,主板,19960606
2822,SH600715,600715,文投控股,辽宁,影视音像,主板,19960701
2823,SH600716,600716,凤凰股份,江苏,区域地产,主板,19960702
2824,SH600717,600717,天津港,天津,港口,主板,19960614
2825,SH600718,600718,东软集团,辽宁,软件服务,主板,19960618
2826,SH600719,600719,大连热电,辽宁,供气供热,主板,19960716
2827,SH600720,600720,祁连山,甘肃,水泥,主板,19960716
2828,SH600721,600721,ST百花,新疆,生物制药,主板,19960626
2829,SH600722,600722,金牛化工,河北,化工原料,主板,19960626
2830,SH600723,600723,首商股份,北京,百货,主板,19960716
2831,SH600724,600724,宁波富达,浙江,水泥,主板,19960716
2832,SH600725,600725,ST云维,云南,焦炭加工,主板,19960702
2833,SH600726,600726,华电能源,黑龙江,火力发电,主板,19960701
2834,SH600727,600727,鲁北化工,山东,农药化肥,主板,19960702
2835,SH600728,600728,佳都科技,广东,软件服务,主板,19960716
2836,SH600729,600729,重庆百货,重庆,百货,主板,19960702
2837,SH600730,600730,中国高科,北京,综合类,主板,19960726
2838,SH600731,600731,湖南海利,湖南,农药化肥,主板,19960802
2839,SH600732,600732,爱旭股份,上海,电气设备,主板,19960816
2840,SH600733,600733,北汽蓝谷,北京,汽车整车,主板,19960816
2841,SH600734,600734,*ST实达,福建,IT设备,主板,19960808
2842,SH600735,600735,新华锦,山东,商贸代理,主板,19960726
2843,SH600736,600736,苏州高新,江苏,园区开发,主板,19960815
2844,SH600737,600737,中粮糖业,新疆,食品,主板,19960731
2845,SH600738,600738,兰州民百,甘肃,百货,主板,19960802
2846,SH600739,600739,辽宁成大,辽宁,商贸代理,主板,19960819
2847,SH600740,600740,山西焦化,山西,焦炭加工,主板,19960808
2848,SH600741,600741,华域汽车,上海,汽车配件,主板,19960826
2849,SH600742,600742,一汽富维,吉林,汽车配件,主板,19960826
2850,SH600743,600743,华远地产,北京,区域地产,主板,19960909
2851,SH600744,600744,华银电力,湖南,火力发电,主板,19960905
2852,SH600745,600745,闻泰科技,湖北,通信设备,主板,19960828
2853,SH600746,600746,江苏索普,江苏,化工原料,主板,19960918
2854,SH600748,600748,上实发展,上海,全国地产,主板,19960925
2855,SH600749,600749,西藏旅游,西藏,旅游景点,主板,19961015
2856,SH600750,600750,江中药业,江西,中成药,主板,19960923
2857,SH600751,600751,海航科技,天津,水运,主板,19960909
2858,SH600753,600753,东方银星,福建,商贸代理,主板,19960927
2859,SH600754,600754,锦江酒店,上海,酒店餐饮,主板,19961011
2860,SH600755,600755,厦门国贸,福建,商贸代理,主板,19961003
2861,SH600756,600756,浪潮软件,山东,软件服务,主板,19960923
2862,SH600757,600757,长江传媒,湖北,出版业,主板,19961003
2863,SH600758,600758,辽宁能源,辽宁,煤炭开采,主板,19961029
2864,SH600759,600759,洲际油气,海南,石油开采,主板,19961008
2865,SH600760,600760,中航沈飞,山东,航空,主板,19961011
2866,SH600761,600761,安徽合力,安徽,工程机械,主板,19961009
2867,SH600763,600763,通策医疗,浙江,医疗保健,主板,19961030
2868,SH600764,600764,中国海防,北京,通信设备,主板,19961104
2869,SH600765,600765,中航重机,贵州,机械基件,主板,19961106
2870,SH600766,600766,园城黄金,山东,黄金,主板,19961028
2871,SH600767,600767,ST运盛,四川,医疗保健,主板,19961115
2872,SH600768,600768,宁波富邦,浙江,铝,主板,19961111
2873,SH600769,600769,祥龙电业,湖北,建筑工程,主板,19961101
2874,SH600770,600770,综艺股份,江苏,综合类,主板,19961120
2875,SH600771,600771,广誉远,青海,中成药,主板,19961105
2876,SH600773,600773,西藏城投,西藏,区域地产,主板,19961108
2877,SH600774,600774,汉商集团,湖北,百货,主板,19961108
2878,SH600775,600775,南京熊猫,江苏,通信设备,主板,19961118
2879,SH600776,600776,东方通信,浙江,通信设备,主板,19961126
2880,SH600777,600777,新潮能源,山东,石油开采,主板,19961121
2881,SH600778,600778,友好集团,新疆,百货,主板,19961203
2882,SH600779,600779,水井坊,四川,白酒,主板,19961206
2883,SH600780,600780,通宝能源,山西,火力发电,主板,19961205
2884,SH600781,600781,*ST辅仁,河南,中成药,主板,19961218
2885,SH600782,600782,新钢股份,江西,普钢,主板,19961225
2886,SH600783,600783,鲁信创投,山东,多元金融,主板,19961225
2887,SH600784,600784,鲁银投资,山东,普钢,主板,19961225
2888,SH600785,600785,新华百货,宁夏,百货,主板,19970108
2889,SH600787,600787,中储股份,天津,仓储物流,主板,19970121
2890,SH600789,600789,鲁抗医药,山东,化学制药,主板,19970226
2891,SH600790,600790,轻纺城,浙江,商品城,主板,19970228
2892,SH600791,600791,京能置业,北京,全国地产,主板,19970130
2893,SH600792,600792,云煤能源,云南,焦炭加工,主板,19970123
2894,SH600793,600793,宜宾纸业,四川,造纸,主板,19970220
2895,SH600794,600794,保税科技,江苏,仓储物流,主板,19970306
2896,SH600795,600795,国电电力,辽宁,火力发电,主板,19970318
2897,SH600796,600796,钱江生化,浙江,农药化肥,主板,19970408
2898,SH600797,600797,浙大网新,浙江,软件服务,主板,19970418
2899,SH600798,600798,宁波海运,浙江,水运,主板,19970423
2900,SH600800,600800,天津磁卡,天津,综合类,主板,19931206
2901,SH600801,600801,华新水泥,湖北,水泥,主板,19940103
2902,SH600802,600802,福建水泥,福建,水泥,主板,19940103
2903,SH600803,600803,新奥股份,河北,综合类,主板,19940103
2904,SH600804,600804,鹏博士,四川,电信运营,主板,19940103
2905,SH600805,600805,悦达投资,江苏,综合类,主板,19940103
2906,SH600807,600807,济南高新,山东,区域地产,主板,19940103
2907,SH600808,600808,马钢股份,安徽,普钢,主板,19940106
2908,SH600809,600809,山西汾酒,山西,白酒,主板,19940106
2909,SH600810,600810,神马股份,河南,化纤,主板,19940106
2910,SH600811,600811,东方集团,黑龙江,综合类,主板,19940106
2911,SH600812,600812,华北制药,河北,化学制药,主板,19940114
2912,SH600814,600814,杭州解百,浙江,百货,主板,19940114
2913,SH600815,600815,*ST厦工,福建,工程机械,主板,19940128
2914,SH600816,600816,*ST安信,上海,多元金融,主板,19940128
2915,SH600817,600817,ST宏盛,河南,多元金融,主板,19940128
2916,SH600818,600818,中路股份,上海,文教休闲,主板,19940128
2917,SH600819,600819,耀皮玻璃,上海,玻璃,主板,19940128
2918,SH600820,600820,隧道股份,上海,建筑工程,主板,19940128
2919,SH600821,600821,*ST劝业,天津,百货,主板,19940128
2920,SH600822,600822,上海物贸,上海,商贸代理,主板,19940204
2921,SH600823,600823,世茂股份,上海,全国地产,主板,19940204
2922,SH600824,600824,益民集团,上海,百货,主板,19940204
2923,SH600825,600825,新华传媒,上海,出版业,主板,19940204
2924,SH600826,600826,兰生股份,上海,商贸代理,主板,19940204
2925,SH600827,600827,百联股份,上海,超市连锁,主板,19940204
2926,SH600828,600828,茂业商业,四川,百货,主板,19940224
2927,SH600829,600829,人民同泰,黑龙江,医药商业,主板,19940224
2928,SH600830,600830,香溢融通,浙江,多元金融,主板,19940224
2929,SH600831,600831,广电网络,陕西,影视音像,主板,19940224
2930,SH600833,600833,第一医药,上海,医药商业,主板,19940224
2931,SH600834,600834,申通地铁,上海,公共交通,主板,19940224
2932,SH600835,600835,上海机电,上海,运输设备,主板,19940224
2933,SH600836,600836,*ST界龙,上海,广告包装,主板,19940224
2934,SH600837,600837,海通证券,上海,证券,主板,19940224
2935,SH600838,600838,上海九百,上海,百货,主板,19940224
2936,SH600839,600839,四川长虹,四川,家用电器,主板,19940311
2937,SH600841,600841,上柴股份,上海,机械基件,主板,19940311
2938,SH600843,600843,上工申贝,上海,纺织机械,主板,19940311
2939,SH600844,600844,丹化科技,江苏,化工原料,主板,19940311
2940,SH600845,600845,宝信软件,上海,软件服务,主板,19940311
2941,SH600846,600846,同济科技,上海,建筑工程,主板,19940311
2942,SH600847,600847,万里股份,重庆,电气设备,主板,19940324
2943,SH600848,600848,上海临港,上海,园区开发,主板,19940324
2944,SH600850,600850,华东电脑,上海,软件服务,主板,19940324
2945,SH600851,600851,海欣股份,上海,化学制药,主板,19940404
2946,SH600853,600853,龙建股份,黑龙江,建筑工程,主板,19940404
2947,SH600854,600854,春兰股份,江苏,家用电器,主板,19940425
2948,SH600855,600855,航天长峰,北京,专用机械,主板,19940425
2949,SH600856,600856,*ST中天,吉林,供气供热,主板,19940425
2950,SH600857,600857,宁波中百,浙江,百货,主板,19940425
2951,SH600858,600858,银座股份,山东,百货,主板,19940506
2952,SH600859,600859,王府井,北京,百货,主板,19940506
2953,SH600860,600860,*ST京城,北京,专用机械,主板,19940506
2954,SH600861,600861,北京城乡,北京,百货,主板,19940520
2955,SH600862,600862,中航高科,江苏,航空,主板,19940520
2956,SH600863,600863,内蒙华电,内蒙,火力发电,主板,19940520
2957,SH600864,600864,哈投股份,黑龙江,证券,主板,19940809
2958,SH600865,600865,百大集团,浙江,百货,主板,19940809
2959,SH600866,600866,星湖科技,广东,食品,主板,19940818
2960,SH600867,600867,通化东宝,吉林,生物制药,主板,19940824
2961,SH600868,600868,梅雁吉祥,广东,水力发电,主板,19940912
2962,SH600869,600869,智慧能源,青海,电气设备,主板,19950206
2963,SH600870,600870,ST厦华,福建,家用电器,主板,19950228
2964,SH600871,600871,石化油服,北京,石油开采,主板,19950411
2965,SH600872,600872,中炬高新,广东,食品,主板,19950124
2966,SH600873,600873,梅花生物,西藏,食品,主板,19950217
2967,SH600874,600874,创业环保,天津,环境保护,主板,19950630
2968,SH600875,600875,东方电气,四川,电气设备,主板,19951010
2969,SH600876,600876,洛阳玻璃,河南,玻璃,主板,19951031
2970,SH600877,600877,ST电能,重庆,电气设备,主板,19951013
2971,SH600879,600879,航天电子,湖北,航空,主板,19951115
2972,SH600880,600880,博瑞传播,四川,广告包装,主板,19951115
2973,SH600881,600881,亚泰集团,吉林,水泥,主板,19951115
2974,SH600882,600882,妙可蓝多,上海,乳制品,主板,19951206
2975,SH600883,600883,博闻科技,云南,水泥,主板,19951208
2976,SH600884,600884,杉杉股份,浙江,综合类,主板,19960130
2977,SH600885,600885,宏发股份,湖北,电气设备,主板,19960205
2978,SH600886,600886,国投电力,北京,水力发电,主板,19960118
2979,SH600887,600887,伊利股份,内蒙,乳制品,主板,19960312
2980,SH600888,600888,新疆众和,新疆,铝,主板,19960215
2981,SH600889,600889,南京化纤,江苏,化纤,主板,19960308
2982,SH600890,600890,中房股份,北京,区域地产,主板,19960318
2983,SH600892,600892,*ST大晟,深圳,影视音像,主板,19960315
2984,SH600893,600893,航发动力,陕西,航空,主板,19960408
2985,SH600894,600894,广日股份,广东,运输设备,主板,19960328
2986,SH600895,600895,张江高科,上海,园区开发,主板,19960422
2987,SH600896,600896,览海医疗,海南,医疗保健,主板,19960503
2988,SH600897,600897,厦门空港,福建,机场,主板,19960531
2989,SH600898,600898,*ST美讯,山东,通信设备,主板,19960418
2990,SH600900,600900,长江电力,北京,水力发电,主板,20031118
2991,SH600901,600901,江苏租赁,江苏,多元金融,主板,20180301
2992,SH600903,600903,贵州燃气,贵州,供气供热,主板,20171107
2993,SH600908,600908,无锡银行,江苏,银行,主板,20160923
2994,SH600909,600909,华安证券,安徽,证券,主板,20161206
2995,SH600917,600917,重庆燃气,重庆,供气供热,主板,20140930
2996,SH600918,600918,中泰证券,山东,证券,主板,20200603
2997,SH600919,600919,江苏银行,江苏,银行,主板,20160802
2998,SH600926,600926,杭州银行,浙江,银行,主板,20161027
2999,SH600928,600928,西安银行,陕西,银行,主板,20190301
3000,SH600929,600929,湖南盐业,湖南,食品,主板,20180326
3001,SH600933,600933,爱柯迪,浙江,汽车配件,主板,20171117
3002,SH600936,600936,广西广电,广西,影视音像,主板,20160815
3003,SH600939,600939,重庆建工,重庆,建筑工程,主板,20170221
3004,SH600956,600956,新天绿能,河北,新型电力,主板,20200629
3005,SH600958,600958,东方证券,上海,证券,主板,20150323
3006,SH600959,600959,江苏有线,江苏,影视音像,主板,20150428
3007,SH600960,600960,渤海汽车,山东,汽车配件,主板,20040407
3008,SH600961,600961,株冶集团,湖南,铅锌,主板,20040830
3009,SH600962,600962,国投中鲁,北京,软饮料,主板,20040622
3010,SH600963,600963,岳阳林纸,湖南,造纸,主板,20040525
3011,SH600965,600965,福成股份,河北,农业综合,主板,20040713
3012,SH600966,600966,博汇纸业,山东,造纸,主板,20040608
3013,SH600967,600967,内蒙一机,内蒙,运输设备,主板,20040518
3014,SH600968,600968,海油发展,北京,石油开采,主板,20190626
3015,SH600969,600969,郴电国际,湖南,水力发电,主板,20040408
3016,SH600970,600970,中材国际,江苏,建筑工程,主板,20050412
3017,SH600971,600971,恒源煤电,安徽,煤炭开采,主板,20040817
3018,SH600973,600973,宝胜股份,江苏,电气设备,主板,20040802
3019,SH600975,600975,新五丰,湖南,农业综合,主板,20040609
3020,SH600976,600976,健民集团,湖北,中成药,主板,20040419
3021,SH600977,600977,中国电影,北京,影视音像,主板,20160809
3022,SH600978,600978,*ST宜生,广东,家居用品,主板,20040824
3023,SH600979,600979,广安爱众,四川,水力发电,主板,20040906
3024,SH600980,600980,北矿科技,北京,元器件,主板,20040512
3025,SH600981,600981,汇鸿集团,江苏,商贸代理,主板,20040630
3026,SH600982,600982,宁波热电,浙江,供气供热,主板,20040706
3027,SH600983,600983,惠而浦,安徽,家用电器,主板,20040727
3028,SH600984,600984,建设机械,陕西,工程机械,主板,20040707
3029,SH600985,600985,淮北矿业,安徽,煤炭开采,主板,20040428
3030,SH600986,600986,科达股份,山东,互联网,主板,20040426
3031,SH600987,600987,航民股份,浙江,纺织,主板,20040809
3032,SH600988,600988,赤峰黄金,内蒙,黄金,主板,20040414
3033,SH600989,600989,宝丰能源,宁夏,化工原料,主板,20190516
3034,SH600990,600990,四创电子,安徽,通信设备,主板,20040510
3035,SH600992,600992,贵绳股份,贵州,钢加工,主板,20040514
3036,SH600993,600993,马应龙,湖北,中成药,主板,20040517
3037,SH600995,600995,文山电力,云南,水力发电,主板,20040615
3038,SH600996,600996,贵广网络,贵州,影视音像,主板,20161226
3039,SH600997,600997,开滦股份,河北,煤炭开采,主板,20040602
3040,SH600998,600998,九州通,湖北,医药商业,主板,20101102
3041,SH600999,600999,招商证券,深圳,证券,主板,20091117
3042,SH601000,601000,唐山港,河北,港口,主板,20100705
3043,SH601001,601001,大同煤业,山西,煤炭开采,主板,20060623
3044,SH601002,601002,晋亿实业,浙江,机械基件,主板,20070126
3045,SH601003,601003,柳钢股份,广西,普钢,主板,20070227
3046,SH601005,601005,重庆钢铁,重庆,普钢,主板,20070228
3047,SH601006,601006,大秦铁路,山西,铁路,主板,20060801
3048,SH601007,601007,金陵饭店,江苏,酒店餐饮,主板,20070406
3049,SH601008,601008,连云港,江苏,港口,主板,20070426
3050,SH601009,601009,南京银行,江苏,银行,主板,20070719
3051,SH601010,601010,文峰股份,江苏,超市连锁,主板,20110603
3052,SH601011,601011,宝泰隆,黑龙江,焦炭加工,主板,20110309
3053,SH601012,601012,隆基股份,陕西,电气设备,主板,20120411
3054,SH601015,601015,陕西黑猫,陕西,焦炭加工,主板,20141105
3055,SH601016,601016,节能风电,北京,新型电力,主板,20140929
3056,SH601018,601018,宁波港,浙江,港口,主板,20100928
3057,SH601019,601019,山东出版,山东,出版业,主板,20171122
3058,SH601020,601020,华钰矿业,西藏,铅锌,主板,20160316
3059,SH601021,601021,春秋航空,上海,空运,主板,20150121
3060,SH601028,601028,玉龙股份,江苏,钢加工,主板,20111107
3061,SH601038,601038,一拖股份,河南,农用机械,主板,20120808
3062,SH601058,601058,赛轮轮胎,山东,汽车配件,主板,20110630
3063,SH601066,601066,中信建投,北京,证券,主板,20180620
3064,SH601068,601068,中铝国际,北京,建筑工程,主板,20180831
3065,SH601069,601069,西部黄金,新疆,黄金,主板,20150122
3066,SH601077,601077,渝农商行,重庆,银行,主板,20191029
3067,SH601086,601086,国芳集团,甘肃,百货,主板,20170929
3068,SH601088,601088,中国神华,北京,煤炭开采,主板,20071009
3069,SH601098,601098,中南传媒,湖南,出版业,主板,20101028
3070,SH601099,601099,太平洋,云南,证券,主板,20071228
3071,SH601100,601100,恒立液压,江苏,工程机械,主板,20111028
3072,SH601101,601101,昊华能源,北京,煤炭开采,主板,20100331
3073,SH601106,601106,中国一重,黑龙江,工程机械,主板,20100209
3074,SH601107,601107,四川成渝,四川,路桥,主板,20090727
3075,SH601108,601108,财通证券,浙江,证券,主板,20171024
3076,SH601111,601111,中国国航,北京,空运,主板,20060818
3077,SH601113,601113,ST华鼎,浙江,化纤,主板,20110509
3078,SH601116,601116,三江购物,浙江,超市连锁,主板,20110302
3079,SH601117,601117,中国化学,北京,建筑工程,主板,20100107
3080,SH601118,601118,海南橡胶,海南,橡胶,主板,20110107
3081,SH601126,601126,四方股份,北京,电气设备,主板,20101231
3082,SH601127,601127,小康股份,重庆,汽车配件,主板,20160615
3083,SH601128,601128,常熟银行,江苏,银行,主板,20160930
3084,SH601137,601137,博威合金,浙江,铜,主板,20110127
3085,SH601138,601138,工业富联,深圳,通信设备,主板,20180608
3086,SH601139,601139,深圳燃气,深圳,供气供热,主板,20091225
3087,SH601155,601155,新城控股,江苏,区域地产,主板,20151204
3088,SH601158,601158,重庆水务,重庆,水务,主板,20100329
3089,SH601162,601162,天风证券,湖北,证券,主板,20181019
3090,SH601163,601163,三角轮胎,山东,汽车配件,主板,20160909
3091,SH601166,601166,兴业银行,福建,银行,主板,20070205
3092,SH601168,601168,西部矿业,青海,铜,主板,20070712
3093,SH601169,601169,北京银行,北京,银行,主板,20070919
3094,SH601177,601177,杭齿前进,浙江,机械基件,主板,20101011
3095,SH601179,601179,中国西电,陕西,电气设备,主板,20100128
3096,SH601186,601186,中国铁建,北京,建筑工程,主板,20080310
3097,SH601188,601188,龙江交通,黑龙江,路桥,主板,20100319
3098,SH601198,601198,东兴证券,北京,证券,主板,20150226
3099,SH601199,601199,江南水务,江苏,水务,主板,20110317
3100,SH601200,601200,上海环境,上海,环境保护,主板,20170331
3101,SH601208,601208,东材科技,四川,化工原料,主板,20110520
3102,SH601211,601211,国泰君安,上海,证券,主板,20150626
3103,SH601212,601212,白银有色,甘肃,铜,主板,20170215
3104,SH601216,601216,君正集团,内蒙,化工原料,主板,20110222
3105,SH601218,601218,吉鑫科技,江苏,机械基件,主板,20110506
3106,SH601222,601222,林洋能源,江苏,电器仪表,主板,20110808
3107,SH601225,601225,陕西煤业,陕西,煤炭开采,主板,20140128
3108,SH601226,601226,华电重工,北京,专用机械,主板,20141211
3109,SH601228,601228,广州港,广东,港口,主板,20170329
3110,SH601229,601229,上海银行,上海,银行,主板,20161116
3111,SH601231,601231,环旭电子,上海,元器件,主板,20120220
3112,SH601233,601233,桐昆股份,浙江,化纤,主板,20110518
3113,SH601236,601236,红塔证券,云南,证券,主板,20190705
3114,SH601238,601238,广汽集团,广东,汽车整车,主板,20120329
3115,SH601258,601258,ST庞大,河北,汽车服务,主板,20110428
3116,SH601288,601288,农业银行,北京,银行,主板,20100715
3117,SH601298,601298,青岛港,山东,港口,主板,20190121
3118,SH601311,601311,骆驼股份,湖北,电气设备,主板,20110602
3119,SH601318,601318,中国平安,深圳,保险,主板,20070301
3120,SH601319,601319,中国人保,北京,保险,主板,20181116
3121,SH601326,601326,秦港股份,河北,港口,主板,20170816
3122,SH601328,601328,交通银行,上海,银行,主板,20070515
3123,SH601330,601330,绿色动力,深圳,环境保护,主板,20180611
3124,SH601333,601333,广深铁路,深圳,铁路,主板,20061222
3125,SH601336,601336,新华保险,北京,保险,主板,20111216
3126,SH601339,601339,百隆东方,浙江,纺织,主板,20120612
3127,SH601360,601360,三六零,天津,互联网,主板,20120116
3128,SH601366,601366,利群股份,山东,百货,主板,20170412
3129,SH601368,601368,绿城水务,广西,水务,主板,20150612
3130,SH601369,601369,陕鼓动力,陕西,机械基件,主板,20100428
3131,SH601375,601375,中原证券,河南,证券,主板,20170103
3132,SH601377,601377,兴业证券,福建,证券,主板,20101013
3133,SH601388,601388,怡球资源,江苏,铝,主板,20120423
3134,SH601390,601390,中国中铁,北京,建筑工程,主板,20071203
3135,SH601398,601398,工商银行,北京,银行,主板,20061027
3136,SH601399,601399,ST国重装,四川,工程机械,主板,20200608
3137,SH601500,601500,通用股份,江苏,汽车配件,主板,20160919
3138,SH601512,601512,中新集团,江苏,园区开发,主板,20191220
3139,SH601515,601515,东风股份,广东,广告包装,主板,20120216
3140,SH601518,601518,吉林高速,吉林,路桥,主板,20100319
3141,SH601519,601519,大智慧,上海,软件服务,主板,20110128
3142,SH601555,601555,东吴证券,江苏,证券,主板,20111212
3143,SH601566,601566,九牧王,福建,服饰,主板,20110530
3144,SH601567,601567,三星医疗,浙江,电器仪表,主板,20110615
3145,SH601577,601577,长沙银行,湖南,银行,主板,20180926
3146,SH601579,601579,会稽山,浙江,红黄酒,主板,20140825
3147,SH601588,601588,北辰实业,北京,区域地产,主板,20061016
3148,SH601595,601595,上海电影,上海,影视音像,主板,20160817
3149,SH601598,601598,中国外运,北京,仓储物流,主板,20190118
3150,SH601599,601599,鹿港文化,江苏,影视音像,主板,20110527
3151,SH601600,601600,中国铝业,北京,铝,主板,20070430
3152,SH601601,601601,中国太保,上海,保险,主板,20071225
3153,SH601606,601606,长城军工,安徽,专用机械,主板,20180806
3154,SH601607,601607,上海医药,上海,医药商业,主板,19940324
3155,SH601608,601608,中信重工,河南,专用机械,主板,20120706
3156,SH601609,601609,金田铜业,浙江,铜,主板,20200422
3157,SH601611,601611,中国核建,上海,建筑工程,主板,20160606
3158,SH601615,601615,明阳智能,广东,机械基件,主板,20190123
3159,SH601616,601616,广电电气,上海,电气设备,主板,20110201
3160,SH601618,601618,中国中冶,北京,建筑工程,主板,20090921
3161,SH601619,601619,嘉泽新能,宁夏,新型电力,主板,20170720
3162,SH601628,601628,中国人寿,北京,保险,主板,20070109
3163,SH601633,601633,长城汽车,河北,汽车整车,主板,20110928
3164,SH601636,601636,旗滨集团,湖南,玻璃,主板,20110812
3165,SH601658,601658,邮储银行,北京,银行,主板,20191210
3166,SH601666,601666,平煤股份,河南,煤炭开采,主板,20061123
3167,SH601668,601668,中国建筑,北京,建筑工程,主板,20090729
3168,SH601669,601669,中国电建,北京,建筑工程,主板,20111018
3169,SH601677,601677,明泰铝业,河南,铝,主板,20110919
3170,SH601678,601678,滨化股份,山东,化工原料,主板,20100223
3171,SH601688,601688,华泰证券,江苏,证券,主板,20100226
3172,SH601689,601689,拓普集团,浙江,汽车配件,主板,20150319
3173,SH601696,601696,中银证券,上海,证券,主板,20200226
3174,SH601698,601698,中国卫通,北京,电信运营,主板,20190628
3175,SH601699,601699,潞安环能,山西,煤炭开采,主板,20060922
3176,SH601700,601700,风范股份,江苏,电气设备,主板,20110118
3177,SH601717,601717,郑煤机,河南,汽车配件,主板,20100803
3178,SH601718,601718,际华集团,北京,服饰,主板,20100816
3179,SH601727,601727,上海电气,上海,电气设备,主板,20081205
3180,SH601766,601766,中国中车,北京,运输设备,主板,20080818
3181,SH601777,601777,力帆股份,重庆,摩托车,主板,20101125
3182,SH601778,601778,晶科科技,江西,新型电力,主板,20200519
3183,SH601788,601788,光大证券,上海,证券,主板,20090818
3184,SH601789,601789,宁波建工,浙江,建筑工程,主板,20110816
3185,SH601798,601798,蓝科高新,甘肃,化工机械,主板,20110622
3186,SH601799,601799,星宇股份,江苏,汽车配件,主板,20110201
3187,SH601800,601800,中国交建,北京,建筑工程,主板,20120309
3188,SH601801,601801,皖新传媒,安徽,出版业,主板,20100118
3189,SH601808,601808,中海油服,天津,石油开采,主板,20070928
3190,SH601811,601811,新华文轩,四川,出版业,主板,20160808
3191,SH601816,601816,京沪高铁,北京,铁路,主板,20200116
3192,SH601818,601818,光大银行,北京,银行,主板,20100818
3193,SH601827,601827,三峰环境,重庆,环境保护,主板,20200605
3194,SH601828,601828,美凯龙,上海,其他商业,主板,20180117
3195,SH601838,601838,成都银行,四川,银行,主板,20180131
3196,SH601857,601857,中国石油,北京,石油开采,主板,20071105
3197,SH601858,601858,中国科传,北京,出版业,主板,20170118
3198,SH601860,601860,紫金银行,江苏,银行,主板,20190103
3199,SH601865,601865,福莱特,浙江,玻璃,主板,20190215
3200,SH601866,601866,中远海发,上海,水运,主板,20071212
3201,SH601869,601869,长飞光纤,湖北,通信设备,主板,20180720
3202,SH601872,601872,招商轮船,上海,水运,主板,20061201
3203,SH601877,601877,正泰电器,浙江,电气设备,主板,20100121
3204,SH601878,601878,浙商证券,浙江,证券,主板,20170626
3205,SH601880,601880,大连港,辽宁,港口,主板,20101206
3206,SH601881,601881,中国银河,北京,证券,主板,20170123
3207,SH601882,601882,海天精工,浙江,机床制造,主板,20161107
3208,SH601886,601886,江河集团,北京,装修装饰,主板,20110818
3209,SH601888,601888,中国中免,北京,旅游服务,主板,20091015
3210,SH601890,601890,亚星锚链,江苏,船舶,主板,20101228
3211,SH601898,601898,中煤能源,北京,煤炭开采,主板,20080201
3212,SH601899,601899,紫金矿业,福建,黄金,主板,20080425
3213,SH601900,601900,南方传媒,广东,出版业,主板,20160215
3214,SH601901,601901,方正证券,湖南,证券,主板,20110810
3215,SH601908,601908,京运通,北京,新型电力,主板,20110908
3216,SH601916,601916,浙商银行,浙江,银行,主板,20191126
3217,SH601918,601918,新集能源,安徽,煤炭开采,主板,20071219
3218,SH601919,601919,中远海控,天津,水运,主板,20070626
3219,SH601928,601928,凤凰传媒,江苏,出版业,主板,20111130
3220,SH601929,601929,吉视传媒,吉林,影视音像,主板,20120223
3221,SH601933,601933,永辉超市,福建,超市连锁,主板,20101215
3222,SH601939,601939,建设银行,北京,银行,主板,20070925
3223,SH601949,601949,中国出版,北京,出版业,主板,20170821
3224,SH601952,601952,苏垦农发,江苏,种植业,主板,20170515
3225,SH601958,601958,金钼股份,陕西,小金属,主板,20080417
3226,SH601965,601965,中国汽研,重庆,汽车服务,主板,20120611
3227,SH601966,601966,玲珑轮胎,山东,汽车配件,主板,20160706
3228,SH601968,601968,宝钢包装,上海,广告包装,主板,20150611
3229,SH601969,601969,海南矿业,海南,普钢,主板,20141209
3230,SH601975,601975,招商南油,江苏,水运,主板,20190108
3231,SH601985,601985,中国核电,北京,新型电力,主板,20150610
3232,SH601988,601988,中国银行,北京,银行,主板,20060705
3233,SH601989,601989,中国重工,北京,船舶,主板,20091216
3234,SH601990,601990,南京证券,江苏,证券,主板,20180613
3235,SH601991,601991,大唐发电,北京,火力发电,主板,20061220
3236,SH601992,601992,金隅集团,北京,水泥,主板,20110301
3237,SH601996,601996,丰林集团,广西,家居用品,主板,20110929
3238,SH601997,601997,贵阳银行,贵州,银行,主板,20160816
3239,SH601998,601998,中信银行,北京,银行,主板,20070427
3240,SH601999,601999,出版传媒,辽宁,出版业,主板,20071221
3241,SH603000,603000,人民网,北京,互联网,主板,20120427
3242,SH603001,603001,奥康国际,浙江,服饰,主板,20120426
3243,SH603002,603002,宏昌电子,广东,化工原料,主板,20120518
3244,SH603003,603003,龙宇燃油,上海,石油贸易,主板,20120817
3245,SH603005,603005,晶方科技,江苏,半导体,主板,20140210
3246,SH603006,603006,联明股份,上海,汽车配件,主板,20140630
3247,SH603007,603007,花王股份,江苏,建筑工程,主板,20160826
3248,SH603008,603008,喜临门,浙江,家居用品,主板,20120717
3249,SH603009,603009,北特科技,上海,汽车配件,主板,20140718
3250,SH603010,603010,万盛股份,浙江,化工原料,主板,20141010
3251,SH603011,603011,合锻智能,安徽,机床制造,主板,20141107
3252,SH603012,603012,创力集团,上海,专用机械,主板,20150320
3253,SH603013,603013,亚普股份,江苏,汽车配件,主板,20180509
3254,SH603015,603015,弘讯科技,浙江,电气设备,主板,20150303
3255,SH603016,603016,新宏泰,江苏,电气设备,主板,20160701
3256,SH603017,603017,中衡设计,江苏,建筑工程,主板,20141231
